var,or,ci_or_lower,ci_or_upper,p,var_group,clean_var
age_z,0.968217837195333,0.957206439652647,0.979355906342827,3.12185475557852e-08,dem*,Age (SD)
female,1.19148286650636,1.17191262629382,1.21137991803007,1.71643554195493e-95,dem*,Female
ethnicity_catBlack or Black British,0.678802998967882,0.62952367479078,0.731939925152023,7.1162086461466e-24,eth**,Black or black british
ethnicity_catAsian or Asian British,0.507699618350012,0.484790161642869,0.531691694400827,4.57828353120793e-182,eth**,Asian or asian british
ethnicity_catMixed,0.738361509247038,0.649137553306704,0.839849297826679,3.91060253464526e-06,eth**,Mixed
ethnicity_catOther Ethnic Groups,0.769184354684168,0.704481141576965,0.839830247501752,4.81303553460217e-09,eth**,Other
region_catNorth West,0.979775936519619,0.95205922097215,1.0082995517891,0.162880380400502,reg****,North West
region_catEast of England,1.01711217945876,0.985806713249739,1.04941178802996,0.287439714574263,reg****,East of England
region_catSouth West,0.957659018478171,0.928708230801607,0.987512294233655,0.00573950272382273,reg****,South West
region_catYorkshire and The Humber,0.971378706560512,0.942132268373122,1.0015330365327,0.0626379781478026,reg****,The Humber
region_catWest Midlands,1.01973352613205,0.988695806777047,1.05174559979922,0.215310207923091,reg****,West Midlands
region_catEast Midlands,1.07029986953731,1.03465992518227,1.10716746908873,8.42797391436528e-05,reg****,East Midlands
region_catLondon,0.915641782308267,0.886311879508333,0.945942272570857,1.12285792560667e-07,reg****,London
region_catNorth East,1.03642701171012,0.994436415522933,1.080190682717,0.0899672183136488,reg****,North East
imd_decile_cat2,1.05130294934317,1.01266892523893,1.0914108883482,0.00881898270200089,imd***,IMD dec 2
imd_decile_cat3,1.04857104521177,1.01010414610232,1.08850284507705,0.012876273108862,imd***,IMD dec 3
imd_decile_cat4,1.06564871817885,1.02702917118895,1.10572048235162,0.000735320884591169,imd***,IMD dec 4
imd_decile_cat5,1.09693523557254,1.05751408203129,1.13782589895098,7.24610968259524e-07,imd***,IMD dec 5
imd_decile_cat6,1.15457766594122,1.11298077360511,1.19772921357152,1.62032351577897e-14,imd***,IMD dec 6
imd_decile_cat7,1.17051971814663,1.12863864783304,1.2139548944214,2.46442835955453e-17,imd***,IMD dec 7
imd_decile_cat8,1.19588507213508,1.15298868593993,1.24037739762351,8.14104798493945e-22,imd***,IMD dec 8
imd_decile_cat9,1.20552652581586,1.16206389670646,1.25061471108827,1.91862145288018e-23,imd***,IMD dec 9
imd_decile_cat10,1.26060672597182,1.21405530863504,1.30894309860729,1.64512643156736e-33,imd***,IMD dec 10
congestive_heart_failure_chads,1.66817098325846,1.63572505261383,1.70126050520451,0,comorbidity,Congestive heart failure
hypertension_chads,1.01806339331917,1.00028934059611,1.03615327161127,0.0463538153162969,comorbidity,Hypertension
vascular_disease_chads,0.325223092184573,0.319509767050579,0.33103858034284,0,comorbidity,Vascular disease
diabetes_chads,0.975767937273494,0.958582087216271,0.993261902249752,0.00681640493165792,comorbidity,Diabetes
renal_disease_hasbled,0.998117413662196,0.980637472679547,1.01590893598379,0.834419469562936,comorbidity,Renal disease
liver_disease_hasbled,0.707930415000485,0.655255648137917,0.764839607116632,2.02924306115891e-18,comorbidity,Liver disease
alcohol_hasbled,0.975664080854167,0.932378338929654,1.02095936694731,0.287293496152153,comorbidity,Hazardous alcohol use
stroke_hasbled,0.92377508255906,0.906567224314919,0.941309568964256,1.40408952335243e-16,comorbidity,Stroke
bleeding_hasbled,0.864460498702493,0.85037658473993,0.878777670066617,1.19631057390214e-67,comorbidity,Major bleeding event
uncontrolled_hypertension_hasbled,0.884191950324725,0.857457360554755,0.911760095584505,3.93114065263855e-15,comorbidity,Uncontrolled hypertension
yrs_since_af_diagnosis_cat2-5yrs,1.70408494799426,1.66203891444059,1.7471946563646,0,dem*,2-5 years since AF
yrs_since_af_diagnosis_cat>=5yrs,0.91117356116418,0.893279494766586,0.929426079327562,3.84428689839338e-20,dem*,>=5 years since AF
fall,0.790723387334049,0.772638450360185,0.80923163348337,4.88821250513315e-88,comorbidity,Fall
