var,or,ci_or_lower,ci_or_upper,p
age_z,1.00664853532432,0.994602811434719,1.01884014605675,0.280647102223874
female,1.22306699152166,1.20213836569972,1.24435997421906,1.01104139830431e-115
ethnicity_catBlack or Black British,0.701535130023667,0.648499739125083,0.758907843696752,9.71503583983716e-19
ethnicity_catAsian or Asian British,0.525204712112928,0.500723340042671,0.550883027745655,4.61114102232389e-154
ethnicity_catMixed,0.750018537880119,0.656281714435281,0.857143806982152,2.41114418400807e-05
ethnicity_catOther Ethnic Groups,0.799324592577498,0.728272404865109,0.877308820203787,2.40690223309133e-06
region_catNorth West,1.03277407005974,1.00256205322725,1.06389652027453,0.0332640550830334
region_catEast of England,1.05247768768057,1.0189513821911,1.08710710091337,0.00195752259188906
region_catSouth West,0.991659211322083,0.960897515090322,1.02340569723245,0.60239815860934
region_catYorkshire and The Humber,1.03639081473271,1.00401408297707,1.0698116082968,0.0272893780979246
region_catWest Midlands,1.12767540375507,1.09194956331968,1.1645701037401,2.56821621109306e-13
region_catEast Midlands,1.0984565451036,1.06082893316782,1.13741880877797,1.2886534084015e-07
region_catLondon,0.997689507700114,0.964244342371905,1.03229473073847,0.894221926811508
region_catNorth East,1.10150667130825,1.05519302397562,1.14985307841139,1.02764756688458e-05
imd_decile_cat2,1.06853677789699,1.02740739646222,1.11131265907765,0.000932672444296324
imd_decile_cat3,1.07906329384078,1.03767781879384,1.12209933663992,0.000136985890059671
imd_decile_cat4,1.09659428864657,1.05509381571499,1.13972711808323,2.80616472105493e-06
imd_decile_cat5,1.12072076543285,1.07878971077795,1.16428162182473,4.68299762616589e-09
imd_decile_cat6,1.18530154278387,1.14081573635372,1.23152206141222,3.03933144513401e-18
imd_decile_cat7,1.18180850604176,1.13789646262049,1.22741513910345,5.30032527564574e-18
imd_decile_cat8,1.21657847953073,1.17124263040419,1.26366916507004,4.6176820015764e-24
imd_decile_cat9,1.2489046347799,1.20197854086403,1.29766275665247,5.57604035774961e-30
imd_decile_cat10,1.23941427625181,1.1923194522869,1.28836927488722,1.79472157243288e-27
congestive_heart_failure_chads,1.67242679759233,1.6385744802512,1.70697849076482,0
hypertension_chads,1.01200231751069,0.993596521002226,1.03074907067304,0.202665796951619
stroke_chads,0.891214723070268,0.87409237930718,0.908672471491814,2.70676771418899e-31
vascular_disease_chads,0.315047947746802,0.309268735274711,0.320935154636007,0
diabetes_chads,0.92780615917415,0.911113910586772,0.944804221512877,5.98879995524962e-16
renal_disease_hasbled,0.998741378952064,0.980414705349626,1.01741062898007,0.893970600015338
liver_disease_hasbled,0.725731061207129,0.67138980166332,0.784470618850629,6.86023887860219e-16
uncontrolled_hypertension_hasbled,0.851470931287713,0.829692169045984,0.873821368787421,4.91205512228343e-34
yrs_since_af_diagnosis_cat2-5yrs,2.12221371378103,2.06903787772165,2.17675620898718,0
yrs_since_af_diagnosis_cat>=5yrs,1.30682523785439,1.28031534138478,1.33388404175963,1.87865223530378e-144
fall,0.798741977828277,0.779962206244288,0.817973924938111,1.66396339795352e-76
