var,or,ci_or_lower,ci_or_upper,p
age_z,0.960646566802108,0.952814094573389,0.968543424750521,7.12416990955496e-22
female,1.17502942353733,1.16160343583108,1.18861059083442,1.37314149640593e-166
ethnicity_catBlack or Black British,0.956811511831528,0.897970557273049,1.01950811388904,0.172774513460923
ethnicity_catAsian or Asian British,1.02683397517098,0.982067292432431,1.07364130817745,0.244294654826581
ethnicity_catMixed,1.04541384576377,0.94000102425067,1.16264778518278,0.412795119582009
ethnicity_catOther Ethnic Groups,1.02614224836497,0.957074243568711,1.10019459927502,0.46791448246121
region_catNorth West,0.730170157132038,0.715756463874449,0.744874109107235,7.58835265257319e-210
region_catEast of England,0.809446637459786,0.792140740856451,0.827130615938978,6.31873851652207e-82
region_catSouth West,1.20390481860771,1.17766823129324,1.23072591563012,3.2726557561487e-61
region_catYorkshire and The Humber,0.837040175488333,0.819182402439726,0.855287239197122,8.62890938818596e-59
region_catWest Midlands,1.01922897048941,0.9973847682864,1.04155159304237,0.0848770797018509
region_catEast Midlands,0.811485147410008,0.793012786703021,0.830387801443674,1.00988303782289e-70
region_catLondon,0.959969081856228,0.937501038578456,0.982975591704125,0.000722244955040719
region_catNorth East,0.757180871890283,0.73572660577322,0.779260758354646,3.2157392288842e-80
imd_decile_cat2,0.976597113281079,0.949680839432939,1.00427626005219,0.0967704692918979
imd_decile_cat3,0.987991495396755,0.960843828812155,1.01590619173051,0.395408439786358
imd_decile_cat4,0.982278555339832,0.955791426948702,1.00949970158321,0.199828549548692
imd_decile_cat5,0.988844871782078,0.962628344801324,1.01577538800971,0.413212733622041
imd_decile_cat6,1.00576409820088,0.979295957072078,1.03294761295065,0.672732109679371
imd_decile_cat7,1.02082971559286,0.99423811463369,1.04813252771076,0.125802611183828
imd_decile_cat8,1.06244035034885,1.03478448177203,1.09083535550939,6.76732173665144e-06
imd_decile_cat9,1.05595767161516,1.02841178324308,1.08424137335983,5.40646775858536e-05
imd_decile_cat10,1.09908544217873,1.07001288740138,1.12894790654618,4.93277364890994e-12
congestive_heart_failure_chads,0.871789145545365,0.860858313899351,0.882858772482712,8.57161194409828e-101
hypertension_chads,0.980813517812472,0.968737384281781,0.993040190594995,0.00217751800139542
stroke_chads,1.28740640077661,1.26969016022811,1.30536983957001,1.20971410599072e-279
vascular_disease_chads,1.06280357436119,1.04561049633403,1.08027935989089,2.48270622817929e-13
diabetes_chads,0.929269950100608,0.91754900194777,0.941140623908762,9.66074280259063e-30
renal_disease_hasbled,0.842196103907787,0.831833042941625,0.852688268945372,9.19501738926187e-163
liver_disease_hasbled,1.00890317734178,0.946452416696009,1.07547469190655,0.78571430243739
uncontrolled_hypertension_hasbled,1.08399335544891,1.05869484598405,1.10989639660066,2.17376479480341e-11
yrs_since_af_diagnosis_cat2-5yrs,0.335001047553797,0.326947281583227,0.343253203754115,0
yrs_since_af_diagnosis_cat>=5yrs,0.0746192381506372,0.0729777449863767,0.0762976535273998,0
fall,1.44923863366447,1.42303251545805,1.47592735548253,0
