var,or,ci_or_lower,ci_or_upper,p,var_group,clean_var
age_z,0.984272971859427,0.975738876148317,0.992881709251203,0.000359986887072614,dem*,Age (SD)
female,1.18289703827009,1.16844738957852,1.19752537908692,4.81044340447123e-158,dem*,Female
ethnicity_catBlack or Black British,0.949879439622215,0.889173625965904,1.01472977095658,0.127006752700971,eth**,Black or black british
ethnicity_catAsian or Asian British,0.990602284714322,0.945951102542318,1.03736111078462,0.688240430639373,eth**,Asian or asian british
ethnicity_catMixed,0.997938900635119,0.892752722379342,1.11551835624386,0.971038370635967,eth**,Mixed
ethnicity_catOther Ethnic Groups,0.93791722730916,0.871607864538555,1.00927121137098,0.0866613937658297,eth**,Other
region_catNorth West,0.665644416572937,0.651735324768149,0.679850351018414,0,reg****,North West
region_catEast of England,0.78507555405898,0.767105373038735,0.803466703849945,3.15456457935933e-93,reg****,East of England
region_catSouth West,1.30680273237195,1.27525679152771,1.33912902301739,3.49669709740203e-102,reg****,South West
region_catYorkshire and The Humber,0.805533450051674,0.787145303965297,0.824351153317382,3.02997441781568e-75,reg****,The Humber
region_catWest Midlands,1.02848563124956,1.00475119835979,1.05278072363944,0.0183801074397404,reg****,West Midlands
region_catEast Midlands,0.760743391317418,0.742321514289515,0.779622436225678,5.70105724159478e-106,reg****,East Midlands
region_catLondon,0.891959167767756,0.869867171438375,0.914612234014294,4.06586404321679e-19,reg****,London
region_catNorth East,0.669818008417338,0.649962448109953,0.690280131882743,3.43957410117873e-150,reg****,North East
imd_decile_cat2,1.00008087941238,0.971124847922425,1.0299002929499,0.995695347018278,imd***,IMD dec 2
imd_decile_cat3,1.02053891715209,0.991018335996917,1.05093886116069,0.174612617974248,imd***,IMD dec 3
imd_decile_cat4,1.01481631861985,0.986002241875076,1.04447243302274,0.316938614101825,imd***,IMD dec 4
imd_decile_cat5,1.05009996482026,1.02068129893506,1.08036655248414,0.00074642505122011,imd***,IMD dec 5
imd_decile_cat6,1.06125495631879,1.03176212012746,1.09159084283116,3.5587578846596e-05,imd***,IMD dec 6
imd_decile_cat7,1.08232912587294,1.05256999331962,1.11292963332384,2.67157932183066e-08,imd***,IMD dec 7
imd_decile_cat8,1.11787834535371,1.08715831450484,1.14946643771925,4.58372167134021e-15,imd***,IMD dec 8
imd_decile_cat9,1.11322514120349,1.08259317213819,1.14472384169937,4.90198440524821e-14,imd***,IMD dec 9
imd_decile_cat10,1.16572592116406,1.13313285338462,1.19925648542868,3.0292161050252e-26,imd***,IMD dec 10
congestive_heart_failure_chads,0.859565499960696,0.848169392151202,0.871114727270148,2.07527833464161e-109,comorbidity,Congestive heart failure
hypertension_chads,0.993499348307885,0.980463584094935,1.00670842966527,0.333143156491973,comorbidity,Hypertension
vascular_disease_chads,1.10858642699308,1.08977894781289,1.12771848692776,3.55026323518751e-32,comorbidity,Vascular disease
diabetes_chads,0.932336082849429,0.919890794968349,0.944949744184499,1.64027267253017e-24,comorbidity,Diabetes
renal_disease_hasbled,0.823403094442586,0.812633810419671,0.834315096473143,5.37512624463408e-184,comorbidity,Renal disease
liver_disease_hasbled,0.955029353870395,0.894548498064235,1.01959934953533,0.168055232190775,comorbidity,Liver disease
alcohol_hasbled,1.39489106450743,1.34460302824769,1.44705986894761,1.30562008018864e-70,comorbidity,Hazardous alcohol use
stroke_hasbled,1.24015656434315,1.22194975978226,1.25863464661383,6.00445459388552e-179,comorbidity,Stroke
bleeding_hasbled,0.961805771650248,0.949843358465204,0.973918840549137,1.07017709255963e-09,comorbidity,Major bleeding event
uncontrolled_hypertension_hasbled,1.12022059672208,1.09469462842177,1.1463417767287,4.7682935225736e-22,comorbidity,Uncontrolled hypertension
yrs_since_af_diagnosis_cat2-5yrs,0.422569306855041,0.410912614557144,0.434556674022761,0,dem*,2-5 years since AF
yrs_since_af_diagnosis_cat>=5yrs,0.0799412284164408,0.0779544319630996,0.0819786616334347,0,dem*,>=5 years since AF
fall,1.43017631465181,1.40264940495292,1.45824343828791,4.16873545239996e-285,comorbidity,Fall
