var,or,ci_or_lower,ci_or_upper,p,var_group,clean_var
age_z,1.00023508060094,0.991068843057538,1.00948609521234,0.960089602113015,dem*,Age (SD)
female,1.1593833309053,1.14479238141561,1.17416024931868,6.34299476582408e-116,dem*,Female
ethnicity_catBlack or Black British,0.928982519755778,0.867927431526524,0.994332579734138,0.0336848210372263,eth**,Black or black british
ethnicity_catAsian or Asian British,0.949554372719372,0.905673725594221,0.995561073783936,0.0320124321319927,eth**,Asian or asian british
ethnicity_catMixed,0.946540551409041,0.844393063661784,1.06104497303236,0.345695514970764,eth**,Mixed
ethnicity_catOther Ethnic Groups,0.915301467244193,0.848956545391992,0.986831164076299,0.0211520663390192,eth**,Other
region_catNorth West,0.646471819941806,0.63266155637257,0.660583545450575,0,reg****,North West
region_catEast of England,0.788721889636325,0.770157163918621,0.807734120171383,6.14224674994841e-85,reg****,East of England
region_catSouth West,1.30787695328026,1.27528033580051,1.34130675185854,1.75719739274227e-96,reg****,South West
region_catYorkshire and The Humber,0.813736105065852,0.794622257248998,0.833309717475294,8.76843711542249e-65,reg****,The Humber
region_catWest Midlands,1.05861988289297,1.03333843628835,1.0845198601938,3.85271901752351e-06,reg****,West Midlands
region_catEast Midlands,0.761128088994943,0.742157741724334,0.780583338672863,1.04369481292033e-99,reg****,East Midlands
region_catLondon,0.927342084513714,0.903457749846313,0.951857839347252,1.46118473737748e-08,reg****,London
region_catNorth East,0.642693030731892,0.623176839125385,0.66282041600111,1.01565657467354e-173,reg****,North East
imd_decile_cat2,0.976551173132174,0.947387226215387,1.00661289001696,0.125057668628037,imd***,IMD dec 2
imd_decile_cat3,1.00985958337543,0.979750415638276,1.04089405001255,0.525231234339617,imd***,IMD dec 3
imd_decile_cat4,0.992999362537951,0.963952394710255,1.02292160838209,0.64279335429202,imd***,IMD dec 4
imd_decile_cat5,1.03330197770468,1.00353401886506,1.06395294734097,0.0280561950698273,imd***,IMD dec 5
imd_decile_cat6,1.05312199628995,1.02297215428391,1.08416043821455,0.000478525641477586,imd***,IMD dec 6
imd_decile_cat7,1.06732331146225,1.0371103258508,1.09841645849607,8.70638393587329e-06,imd***,IMD dec 7
imd_decile_cat8,1.11529550416969,1.08368554680827,1.14782749044192,1.01804063678296e-13,imd***,IMD dec 8
imd_decile_cat9,1.10100080762339,1.06979172175225,1.13312035767283,5.44374774888951e-11,imd***,IMD dec 9
imd_decile_cat10,1.15783613976389,1.12446814910935,1.19219430768685,9.00223574976816e-23,imd***,IMD dec 10
congestive_heart_failure_chads,0.856036609165429,0.844456283114988,0.867775740300415,8.00224333200128e-111,comorbidity,Congestive heart failure
hypertension_chads,1.00646951817416,0.992901010588591,1.02022344645739,0.351749522749491,comorbidity,Hypertension
vascular_disease_chads,1.1128985058,1.09339510180345,1.13274980121001,1.95488811356828e-32,comorbidity,Vascular disease
diabetes_chads,0.947933024898967,0.935082189366547,0.960960469477907,1.61424551570257e-14,comorbidity,Diabetes
renal_disease_hasbled,0.820025081781744,0.809025547180616,0.831174166371576,2.29124062381809e-182,comorbidity,Renal disease
liver_disease_hasbled,0.887834214157477,0.83242548287164,0.946931116415825,0.000296378037258497,comorbidity,Liver disease
alcohol_hasbled,1.38798873533516,1.33720077320388,1.44070566516459,1.3775234367718e-66,comorbidity,Hazardous alcohol use
stroke_hasbled,1.19118444346142,1.17305912526741,1.20958982184384,9.07150145593271e-111,comorbidity,Stroke
bleeding_hasbled,0.935869127379007,0.923941860803207,0.947950364344076,4.15405244055917e-24,comorbidity,Major bleeding event
uncontrolled_hypertension_hasbled,1.09543453434346,1.0725429532664,1.11881469677068,2.6860504451238e-17,comorbidity,Uncontrolled hypertension
yrs_since_af_diagnosis_cat2-5yrs,0.548837732166438,0.530959616743658,0.567317827478065,3.81325492077372e-276,dem*,2-5 years since AF
yrs_since_af_diagnosis_cat>=5yrs,0.0905884108212417,0.0879629311082275,0.0932922547228589,0,dem*,>=5 years since AF
fall,1.38663761085276,1.35946474402414,1.41435360665544,6.69798865823105e-230,comorbidity,Fall
