var,or,ci_or_lower,ci_or_upper,p,var_group,clean_var
doacs,0.869997359396907,0.822613650417033,0.920110436988098,1.09426315446626e-06,meds,DOACs vs warfarin
age_z,1.40132374936892,1.35060486459694,1.45394726616167,5.82583516233417e-72,dem*,Age (SD)
female,0.656844273125407,0.595162738127983,0.724918365176396,6.60812447048741e-17,dem*,Female
ethnicity_catBlack or Black British,1.96676327829567,1.50140543974876,2.57635791801823,9.09740223604797e-07,eth**,Black or black british
ethnicity_catAsian or Asian British,1.00362505673513,0.852322947294245,1.18178591542585,0.965381632048378,eth**,Asian or asian british
ethnicity_catMixed,1.30848630373346,0.814223185060538,2.10278513124231,0.266633500226681,eth**,Mixed
ethnicity_catOther Ethnic Groups,1.2665472949955,0.921089648608245,1.74156994694737,0.145910825069478,eth**,Other
region_catNorth West,0.918804663790732,0.791300362834718,1.06685406686706,0.266584853274487,reg****,North West
region_catEast of England,1.14152055544204,1.01237116605234,1.28714568548798,0.0307206275055541,reg****,East of England
region_catSouth West,0.710122956423827,0.599188682800522,0.841595690498041,7.8197332670325e-05,reg****,South West
region_catYorkshire and The Humber,0.735627891249152,0.651690912827015,0.830375848016953,6.80040039067635e-07,reg****,The Humber
region_catWest Midlands,0.362490353153707,0.324920484863149,0.404404345835081,7.84028783417796e-74,reg****,West Midlands
region_catEast Midlands,0.609019297242924,0.538913680437076,0.688244737289746,1.9005333229881e-15,reg****,East Midlands
region_catLondon,1.40237044533212,1.24788774999215,1.57597737933831,1.35595026122744e-08,reg****,London
region_catNorth East,0.65231143707594,0.559185797828858,0.760946026512475,5.44930361083569e-08,reg****,North East
imd_decile_cat2,0.948290271013834,0.855043231807291,1.05170639874986,0.314722881494673,imd***,IMD dec 2
imd_decile_cat3,0.836986834208081,0.745170962004686,0.940115753776862,0.00268567313267662,imd***,IMD dec 3
imd_decile_cat4,0.847735232386342,0.757094398296083,0.949227765846017,0.00419519613904439,imd***,IMD dec 4
imd_decile_cat5,0.841637326334694,0.752289624806796,0.941596648048592,0.00260451488002686,imd***,IMD dec 5
imd_decile_cat6,0.825705763612071,0.737133194370303,0.924921049912307,0.000939423185651507,imd***,IMD dec 6
imd_decile_cat7,0.760134961620677,0.681924456303212,0.847315497394556,7.39274582363388e-07,imd***,IMD dec 7
imd_decile_cat8,0.794285384600129,0.712508394210945,0.885448195860264,3.25829079825472e-05,imd***,IMD dec 8
imd_decile_cat9,0.685273911284688,0.611923022537698,0.767417332232313,6.03138363033051e-11,imd***,IMD dec 9
imd_decile_cat10,0.764704217583943,0.676274702093997,0.86469675500207,1.88100672274739e-05,imd***,IMD dec 10
congestive_heart_failure_chads,1.29324072362316,1.1850731030495,1.41128135043624,7.91843264700708e-09,comorbidity,Congestive heart failure
hypertension_chads,0.9648769268793,0.893216095413196,1.04228695475239,0.363838667492356,comorbidity,Hypertension
vascular_disease_chads,1.18821601434801,1.10513568831991,1.27754203549382,3.1153682701589e-06,comorbidity,Vascular disease
diabetes_chads,1.21269270780467,1.14601263105967,1.28325252593666,2.33780657638658e-11,comorbidity,Diabetes
liver_disease_hasbled,1.24405671288183,0.958690838945955,1.61436517591839,0.100458241214559,comorbidity,Liver disease
renal_disease_hasbled,1.19264007972259,1.04532029198819,1.36072203961078,0.00882255229248719,comorbidity,Renal disease
alcohol_hasbled,1.05336575515464,0.861161253502571,1.28846880839046,0.613000402096444,comorbidity,Hazardous alcohol use
stroke_hasbled,0.876531964986135,0.788222529898214,0.974735251150039,0.0150049839037101,comorbidity,Stroke
bleeding_hasbled,1.21244657173114,1.11259932634772,1.32125434061531,1.11629462564349e-05,comorbidity,Major bleeding event
uncontrolled_hypertension_hasbled,0.826633190839953,0.715554029825145,0.954955745780959,0.00971050905210251,comorbidity,Uncontrolled hypertension
antihypertensives,1.18692262881352,1.00453167338842,1.40242997220542,0.0441063124325514,meds,Antihypertensives
lipid_regulating_drugs,1.18377745656807,1.06288813635562,1.3184163212919,0.00214297937792255,meds,Lipid regulating drugs
proton_pump_inhibitors,0.96626151223752,0.864532383359565,1.07996106103434,0.545395328972321,meds,Proton pump inhibitors
nsaids,0.928375098171512,0.657625973935326,1.31059349396945,0.672690562245479,meds,NSAIDs
corticosteroids,1.61928481730016,1.4807961599285,1.77072536416182,4.27233589353804e-26,meds,Corticosteroids
other_immunosuppressants,1.46831758657219,1.20063509524452,1.79568008929316,0.000183588069346334,meds,Other immunosuppressants
bmi_z,1.13141954818061,1.08959144781674,1.17485337882399,1.32532029494584e-10,dem*,BMI (SD)
smoking_status,1.16217098855454,1.10083002137552,1.22693002590006,5.56651433996115e-08,dem*,Smoking status
prop_score_z,1.07407287883395,0.902547232702533,1.2781963173188,0.420848967825839,meds,AT propensity score (sd)
