var,or,ci_or_lower,ci_or_upper,p,var_group,clean_var
ac_only,0.893971487990041,0.825537623762883,0.968078253897578,0.00580869355326228,meds,AC vs AP
age_z,2.09690319353615,1.99829645896064,2.20037571669875,1.93657038625902e-199,dem*,Age (SD)
female,0.636963263656794,0.60099736819628,0.675081490732601,3.03407361418833e-52,dem*,Female
ethnicity_catBlack or Black British,1.27863392034965,0.964420624942291,1.69521955460726,0.0876009475757083,eth**,Black or black british
ethnicity_catAsian or Asian British,1.25966578218481,0.997426840910357,1.59085139653855,0.052582938688362,eth**,Asian or asian british
ethnicity_catMixed,2.01389145801864,1.27351637138935,3.18469310312499,0.0027534896498211,eth**,Mixed
ethnicity_catOther Ethnic Groups,1.89644441638395,1.4511329964449,2.47840923832952,2.77600168108927e-06,eth**,Other
region_catNorth West,0.877195538977609,0.798453213547246,0.963703321054624,0.00632552188881049,reg****,North West
region_catEast of England,1.06491784550861,0.946844307466489,1.19771540974579,0.294176222368865,reg****,East of England
region_catSouth West,0.917664113369551,0.801535255424729,1.05061807233931,0.21325115263862,reg****,South West
region_catYorkshire and The Humber,0.842813594192678,0.757924216687316,0.937210790889707,0.00159310373349979,reg****,The Humber
region_catWest Midlands,0.446063585011834,0.403616376644762,0.492974847868308,2.15274645247796e-56,reg****,West Midlands
region_catEast Midlands,0.682739775108292,0.610566478274173,0.763444468540909,2.15751325332266e-11,reg****,East Midlands
region_catLondon,1.02894528274117,0.919620469950649,1.15126666866399,0.618568345013378,reg****,London
region_catNorth East,0.835380430456239,0.73354461065703,0.951353814683722,0.00669125471684171,reg****,North East
imd_decile_cat2,0.972720419655728,0.87243725935576,1.08453072661513,0.618325693208076,imd***,IMD dec 2
imd_decile_cat3,0.950732039515974,0.851477295564635,1.061556679985,0.369135523224259,imd***,IMD dec 3
imd_decile_cat4,0.883840869858887,0.789005749270759,0.990074766825104,0.0329897544935002,imd***,IMD dec 4
imd_decile_cat5,0.892959964120455,0.796332515451885,1.00131224337804,0.0526816705747813,imd***,IMD dec 5
imd_decile_cat6,0.83484008701603,0.743436028290487,0.937482102517375,0.0022797044474785,imd***,IMD dec 6
imd_decile_cat7,0.7825108239631,0.696414528632006,0.87925102714646,3.72740361434006e-05,imd***,IMD dec 7
imd_decile_cat8,0.848787376836976,0.755767468940796,0.953256180882576,0.00563510073326925,imd***,IMD dec 8
imd_decile_cat9,0.791919041080353,0.704372930313145,0.890346208146896,9.49716054369812e-05,imd***,IMD dec 9
imd_decile_cat10,0.873668083816232,0.771081869099279,0.989902565820608,0.0340724380846981,imd***,IMD dec 10
congestive_heart_failure_chads,1.1491997265331,1.05980433537911,1.24613569446414,0.000763342605429671,comorbidity,Congestive heart failure
hypertension_chads,1.02927557677554,0.966223106774033,1.09644263888877,0.370980564715044,comorbidity,Hypertension
vascular_disease_chads,1.37227658518289,1.16306128787426,1.61912621963633,0.000176989307497222,comorbidity,Vascular disease
diabetes_chads,1.22602748660116,1.15705606202384,1.29911025682919,5.27182543148683e-12,comorbidity,Diabetes
liver_disease_hasbled,1.11913876687993,0.850817801414814,1.47207965965311,0.420928136377944,comorbidity,Liver disease
renal_disease_hasbled,1.1631998600235,1.1013837957967,1.22848540129462,5.76448339648044e-08,comorbidity,Renal disease
alcohol_hasbled,0.835597467790435,0.70961998492956,0.983939492976787,0.0312283353990929,comorbidity,Hazardous alcohol use
stroke_hasbled,1.17817241468889,1.10673980470053,1.25421551916572,2.77588563365409e-07,comorbidity,Stroke
bleeding_hasbled,1.08893163969894,1.02924301834654,1.15208176766877,0.00305560324138652,comorbidity,Major bleeding event
uncontrolled_hypertension_hasbled,0.293513038976069,0.251568801509214,0.342450667698602,9.88851290851498e-55,comorbidity,Uncontrolled hypertension
antihypertensives,0.839859215492272,0.787015187543104,0.896251448525779,1.41371415625691e-07,meds,Antihypertensives
lipid_regulating_drugs,0.935904729054746,0.881142935355387,0.994069891184861,0.0312945490413379,meds,Lipid regulating drugs
proton_pump_inhibitors,1.04000440705997,0.951464757695947,1.13678321551644,0.387570236196919,meds,Proton pump inhibitors
nsaids,0.816641002253558,0.63891620939245,1.04380279723355,0.10574854535578,meds,NSAIDs
corticosteroids,1.26968690744622,1.16789000759054,1.38035673947264,2.14646025162281e-08,meds,Corticosteroids
other_immunosuppressants,1.27408784020744,1.04293486968008,1.55647286494735,0.0177140664747662,meds,Other immunosuppressants
bmi_z,1.01037336160312,0.974249651582352,1.04783648439508,0.578510388183705,dem*,BMI (SD)
smoking_status,1.23779993632814,1.16725931479154,1.31260351745197,1.03359183351758e-12,dem*,Smoking status
prop_score_z,1.08777086592496,0.984874062316953,1.20141803102369,0.0970456362807806,meds,AT propensity score (sd)
