var,or,ci_or_lower,ci_or_upper,p,var_group,clean_var
ac_only,0.925445616115319,0.872195379779555,0.981946944735625,0.0103925687386895,meds,AC vs AP
age_z,2.18628802837273,2.11934522986549,2.25534531875644,0,dem*,Age (SD)
female,0.622666067863332,0.598192138928582,0.648141302496576,1.2610318229327e-118,dem*,Female
ethnicity_catBlack or Black British,1.15575091668406,0.970317390693458,1.37662191178643,0.104746809279388,eth**,Black or black british
ethnicity_catAsian or Asian British,1.06868320337429,0.949682275582513,1.20259566650732,0.270099669044364,eth**,Asian or asian british
ethnicity_catMixed,1.39012857982167,1.00492127992899,1.92299387726527,0.0466331910401105,eth**,Mixed
ethnicity_catOther Ethnic Groups,1.43810606035879,1.17519494286864,1.75983487113411,0.000420050297634575,eth**,Other
region_catNorth West,0.885298088715508,0.827828305415882,0.946757559213431,0.000374198369612719,reg****,North West
region_catEast of England,1.07991775505991,1.00084098915651,1.16524240146928,0.0475206082696969,reg****,East of England
region_catSouth West,0.841320698248819,0.76624478937825,0.923752470638297,0.000291194485687944,reg****,South West
region_catYorkshire and The Humber,0.835332024073617,0.775600747283439,0.899663380788268,2.00196047522354e-06,reg****,The Humber
region_catWest Midlands,0.542838144571413,0.506334802210849,0.581973133023999,2.60101287943621e-66,reg****,West Midlands
region_catEast Midlands,0.767261296869607,0.709885127699586,0.829274870966387,2.37873438285227e-11,reg****,East Midlands
region_catLondon,0.969505270839332,0.898621884811542,1.04597994559455,0.424016132045377,reg****,London
region_catNorth East,0.861054396333859,0.782223787022375,0.947829362576848,0.00226042878568771,reg****,North East
imd_decile_cat2,0.973321370004084,0.896888175838506,1.05626823368581,0.516954509376984,imd***,IMD dec 2
imd_decile_cat3,0.992417249085918,0.914108883802226,1.07743400565873,0.855971769651138,imd***,IMD dec 3
imd_decile_cat4,0.90091776882869,0.82882789886734,0.979277878194561,0.0142041898836535,imd***,IMD dec 4
imd_decile_cat5,0.913878429394644,0.840101036285967,0.994134928585581,0.0359997679758653,imd***,IMD dec 5
imd_decile_cat6,0.916651740446779,0.842978441170775,0.996763822449743,0.0417715663269033,imd***,IMD dec 6
imd_decile_cat7,0.882420055570881,0.810995168662028,0.960135380039749,0.00367719633497537,imd***,IMD dec 7
imd_decile_cat8,0.86165372603895,0.792060777361459,0.937361329859145,0.000529390028664817,imd***,IMD dec 8
imd_decile_cat9,0.84314891536142,0.774295914511524,0.918124556970729,8.66279447649488e-05,imd***,IMD dec 9
imd_decile_cat10,0.87179347811901,0.797229317326632,0.953331559656445,0.00263297333417203,imd***,IMD dec 10
congestive_heart_failure_chads,1.2420940588627,1.19254118418907,1.29370597134649,1.67859627846494e-25,comorbidity,Congestive heart failure
hypertension_chads,1.01746545057777,0.973419204699773,1.06350474504837,0.443182742637913,comorbidity,Hypertension
vascular_disease_chads,1.20049980337,1.14513324087668,1.25854330871409,3.31451905447154e-14,comorbidity,Vascular disease
diabetes_chads,1.2127566045974,1.16293811242976,1.26470924486401,2.00183370847159e-19,comorbidity,Diabetes
liver_disease_hasbled,1.06749467615318,0.875204255659816,1.30203306970472,0.519224189158379,comorbidity,Liver disease
renal_disease_hasbled,1.19101469308485,1.14487824671223,1.23901035172743,4.2410844818444e-18,comorbidity,Renal disease
alcohol_hasbled,0.830369397322559,0.734551452036471,0.938686233752889,0.00296429818084285,comorbidity,Hazardous alcohol use
stroke_hasbled,1.11166712469385,1.06495765504688,1.1604252904034,1.34126954479447e-06,comorbidity,Stroke
bleeding_hasbled,1.07271680230128,1.03225371354231,1.1147659948741,0.00034607727334634,comorbidity,Major bleeding event
uncontrolled_hypertension_hasbled,0.611119550674551,0.562515295689439,0.663923466754678,2.38610173508101e-31,comorbidity,Uncontrolled hypertension
antihypertensives,0.890246178821279,0.854902918983981,0.927050594057849,1.85756473957927e-08,meds,Antihypertensives
lipid_regulating_drugs,0.909554792517128,0.872872410031698,0.947778748741563,6.37473734675968e-06,meds,Lipid regulating drugs
proton_pump_inhibitors,1.00360838239715,0.965498839326803,1.04322216059848,0.855300187416602,meds,Proton pump inhibitors
nsaids,0.800357103822151,0.675078744198707,0.948884110399471,0.0103451949534658,meds,NSAIDs
corticosteroids,1.36203876564971,1.28407355531564,1.44473779671957,9.24245528220954e-25,meds,Corticosteroids
other_immunosuppressants,1.38170110026595,1.1948436693855,1.59778051254017,1.29335039751035e-05,meds,Other immunosuppressants
bmi_z,1.0261072661507,1.00515761154037,1.04749355679029,0.0143350811012047,dem*,BMI (SD)
smoking_status,1.23929082211761,1.18794374369878,1.29285730063525,2.87293021586788e-23,dem*,Smoking status
vaccine_status,0.526577996616315,0.494443177895691,0.560801319376174,1.14845629923009e-88,meds,Vaccine status
