var,or,ci_or_lower,ci_or_upper,p,var_group,clean_var
any_at,1.14142130816706,1.10435836591994,1.17972810542574,4.03537511633367e-15,meds,Any AT vs no AT
age_z,1.29264107447458,1.27228045911768,1.31332752573876,2.26302741114121e-220,dem*,Age (SD)
female,0.754426395017951,0.737572427674552,0.771665485509334,5.58578160168037e-132,dem*,Female
ethnicity_catBlack or Black British,1.26113123577752,1.15954107295958,1.37162195539508,6.14859858816192e-08,eth**,Black or black british
ethnicity_catAsian or Asian British,0.965538412100865,0.910161524635519,1.02428459126043,0.244530503747847,eth**,Asian or asian british
ethnicity_catMixed,1.05574418027823,0.894076582975709,1.24664463359693,0.522384712377801,eth**,Mixed
ethnicity_catOther Ethnic Groups,1.1006736264845,0.992474999447314,1.22066795910545,0.0692336650343688,eth**,Other
region_catNorth West,0.996349680088718,0.960693275134303,1.03332948268438,0.844078872525604,reg****,North West
region_catEast of England,0.985611247013636,0.945201582560271,1.02774852281612,0.497428695711192,reg****,East of England
region_catSouth West,0.849746236992964,0.806794719321273,0.894984374576909,7.63124356042975e-10,reg****,South West
region_catYorkshire and The Humber,0.874260766601249,0.839605153799724,0.910346827385631,7.43689880950003e-11,reg****,The Humber
region_catWest Midlands,0.572999311792831,0.550946317966416,0.595935031432721,3.32170401912492e-170,reg****,West Midlands
region_catEast Midlands,0.815123403847752,0.780480133845856,0.851304389038516,2.83338673099317e-20,reg****,East Midlands
region_catLondon,1.17766057545588,1.13195816597022,1.22520820351549,5.60242242561771e-16,reg****,London
region_catNorth East,0.83456794543235,0.790860903786534,0.880690463023789,4.42454177578831e-11,reg****,North East
imd_decile_cat2,0.955791624644705,0.915714675421759,0.997622572031194,0.0385578025757793,imd***,IMD dec 2
imd_decile_cat3,0.908024878672578,0.869321647244411,0.948451223896118,1.4159335566103e-05,imd***,IMD dec 3
imd_decile_cat4,0.892166254690892,0.853371372224203,0.932724780694956,4.89603992729058e-07,imd***,IMD dec 4
imd_decile_cat5,0.885625605155035,0.846814146944747,0.926215882594836,1.08266112085123e-07,imd***,IMD dec 5
imd_decile_cat6,0.862189839865276,0.82403302824318,0.902113500901489,1.35827577136071e-10,imd***,IMD dec 6
imd_decile_cat7,0.859676220958767,0.821680551893833,0.899428863417272,5.53754977835525e-11,imd***,IMD dec 7
imd_decile_cat8,0.849227589911319,0.811355312222856,0.888867662049026,2.20042013508819e-12,imd***,IMD dec 8
imd_decile_cat9,0.810016371447943,0.773118247560271,0.848675508674422,8.17082137189672e-19,imd***,IMD dec 9
imd_decile_cat10,0.855940417318654,0.814966222994407,0.898974678125599,5.12579883787977e-10,imd***,IMD dec 10
congestive_heart_failure_chads,1.15493807823832,1.12408464336466,1.186638366104,1.87600712372182e-25,comorbidity,Congestive heart failure
hypertension_chads,1.01769226065651,0.993391592928108,1.04258737920999,0.154951298761088,comorbidity,Hypertension
vascular_disease_chads,1.06880975498856,1.03975898068861,1.09867220536258,2.21179901852516e-06,comorbidity,Vascular disease
diabetes_chads,1.15372920830751,1.12807867738698,1.17996298732031,1.1484537176947e-35,comorbidity,Diabetes
liver_disease_hasbled,1.17273837009727,1.06165189468194,1.29544843426331,0.00169963621897605,comorbidity,Liver disease
renal_disease_hasbled,1.12760166474114,1.10333531024969,1.15240172458475,2.78739845239609e-27,comorbidity,Renal disease
alcohol_hasbled,1.02497205824678,0.964458067514116,1.08928294093125,0.426957199660309,comorbidity,Hazardous alcohol use
stroke_hasbled,0.929514742201837,0.902684708395718,0.957142231318035,1.00242354854507e-06,comorbidity,Stroke
bleeding_hasbled,1.12232174106679,1.09615111148257,1.14911719495276,9.1478500758043e-22,comorbidity,Major bleeding event
uncontrolled_hypertension_hasbled,0.978554102966626,0.938699953441496,1.02010033016636,0.30683208477089,comorbidity,Uncontrolled hypertension
antihypertensives,1.0534815541097,1.01999173699065,1.08807095646066,0.00157295567649972,meds,Antihypertensives
lipid_regulating_drugs,1.05150040482944,1.00515115277794,1.09998690077685,0.0290102408182758,meds,Lipid regulating drugs
proton_pump_inhibitors,1.01697415389732,0.993023423412918,1.04150255201495,0.166293793103645,meds,Proton pump inhibitors
nsaids,0.975017558220401,0.892853827586594,1.06474230099649,0.573246600877705,meds,NSAIDs
corticosteroids,1.34870697779151,1.30814075942002,1.39053117857897,3.80002557323778e-82,meds,Corticosteroids
other_immunosuppressants,1.22384445654445,1.13576937963458,1.31874945800747,1.1523547851304e-07,meds,Other immunosuppressants
bmi_z,1.07315279941874,1.0603001237376,1.08616127181108,1.57834417134849e-30,dem*,BMI (SD)
smoking_status,1.14863748627136,1.12214115509502,1.17575945671118,2.64260897184169e-31,dem*,Smoking status
vaccine_status,0.672813807759735,0.649665564678543,0.696786846223165,4.82372951711e-109,meds,Vaccine status
prop_score_z,1.0257256305891,0.989746413664434,1.06301276238231,0.16324684850935,meds,AT propensity score (sd)
