var,or,ci_or_lower,ci_or_upper,p,var_group,clean_var
any_at,0.907941653933703,0.863261566071608,0.954934262507741,0.000176138602352949,meds,Any AT vs no AT
age_z,2.17218708311126,2.11424778198218,2.23171416531499,0,dem*,Age (SD)
female,0.62780668653599,0.605788266352167,0.650625404207104,4.66219668801992e-144,dem*,Female
ethnicity_catBlack or Black British,1.1094131363814,0.950517926654617,1.2948703782026,0.188002941731793,eth**,Black or black british
ethnicity_catAsian or Asian British,1.11826075065077,1.01106204967876,1.23682528371364,0.0297103010583504,eth**,Asian or asian british
ethnicity_catMixed,1.43132928241896,1.08292851825269,1.8918178625636,0.0117432711352454,eth**,Mixed
ethnicity_catOther Ethnic Groups,1.41678667023333,1.18803917886976,1.68957767104993,0.000105396330290762,eth**,Other
region_catNorth West,0.877155826125085,0.826358357316848,0.931075890372064,1.66051908863165e-05,reg****,North West
region_catEast of England,1.07508299435501,1.00488546050619,1.15018426495008,0.0356037312198864,reg****,East of England
region_catSouth West,0.86081978095485,0.792932259068618,0.934519546667897,0.000349200175643946,reg****,South West
region_catYorkshire and The Humber,0.843036440441595,0.789226218112007,0.900515496827516,3.8992874884778e-07,reg****,The Humber
region_catWest Midlands,0.540471163736743,0.508163573864578,0.574832777976318,3.0275383546613e-85,reg****,West Midlands
region_catEast Midlands,0.762136373522895,0.710789250975411,0.817192791041129,2.29700736944044e-14,reg****,East Midlands
region_catLondon,0.978773064464178,0.915746861816941,1.04613704033867,0.52752310417298,reg****,London
region_catNorth East,0.851328024898798,0.780772816870482,0.928259015065472,0.000265828057153703,reg****,North East
imd_decile_cat2,0.955168274846091,0.88807479067491,1.0273306289655,0.217075095624765,imd***,IMD dec 2
imd_decile_cat3,0.985575314101082,0.916364543984074,1.0600134042095,0.695710536388569,imd***,IMD dec 3
imd_decile_cat4,0.899633052433172,0.835433004392903,0.968766645289962,0.00511046406405236,imd***,IMD dec 4
imd_decile_cat5,0.893197568014622,0.828883746164497,0.962501556097478,0.00305262782829413,imd***,IMD dec 5
imd_decile_cat6,0.877171124444009,0.813987509594561,0.94525919929854,0.000590540092356539,imd***,IMD dec 6
imd_decile_cat7,0.85608386907603,0.794300466091225,0.92267299615057,4.78740567030424e-05,imd***,IMD dec 7
imd_decile_cat8,0.831279981458875,0.771141887333113,0.896107991181864,1.41420978644115e-06,imd***,IMD dec 8
imd_decile_cat9,0.839845011476356,0.778620762350032,0.905883425421209,6.2015554178457e-06,imd***,IMD dec 9
imd_decile_cat10,0.845890689854828,0.781030087949447,0.916137636978449,3.92484994488228e-05,imd***,IMD dec 10
congestive_heart_failure_chads,1.23789648017012,1.19348693227379,1.28395850359092,2.37777617597436e-30,comorbidity,Congestive heart failure
hypertension_chads,1.00863147144875,0.969927883066533,1.04887947130713,0.6668286282102,comorbidity,Hypertension
vascular_disease_chads,1.18916404214881,1.14111556335924,1.23923567826627,1.82538920741501e-16,comorbidity,Vascular disease
diabetes_chads,1.22241951384284,1.17746961339199,1.26908537666552,8.05310735956274e-26,comorbidity,Diabetes
liver_disease_hasbled,1.02347449008789,0.863657233304743,1.212865464986,0.788809369157605,comorbidity,Liver disease
renal_disease_hasbled,1.20343428449333,1.16182920209609,1.2465292441274,5.9838511249841e-25,comorbidity,Renal disease
alcohol_hasbled,0.867225047349457,0.778237093131867,0.966388378795553,0.00991164825125781,comorbidity,Hazardous alcohol use
stroke_hasbled,1.11370955166317,1.07147329786374,1.15761071035437,4.76982691667974e-08,comorbidity,Stroke
bleeding_hasbled,1.097776301037,1.06093734238764,1.13589441993469,8.48394987470791e-08,comorbidity,Major bleeding event
uncontrolled_hypertension_hasbled,0.619102232160648,0.575179404658344,0.666379169285396,2.39100513690298e-37,comorbidity,Uncontrolled hypertension
antihypertensives,0.888453707283651,0.856624307253689,0.921465785294716,2.09911617730032e-10,meds,Antihypertensives
lipid_regulating_drugs,0.905736615217973,0.872595414107061,0.940136520183292,1.93291825677892e-07,meds,Lipid regulating drugs
proton_pump_inhibitors,0.997477768768586,0.963631732195062,1.03251259370748,0.885986534310286,meds,Proton pump inhibitors
nsaids,0.783422881463991,0.677728129787274,0.905601205300402,0.000963619115133845,meds,NSAIDs
corticosteroids,1.37376363005592,1.30364140835106,1.44765769112193,1.51427735464741e-32,meds,Corticosteroids
other_immunosuppressants,1.4083023835407,1.23897809520338,1.60076728649577,1.61746634646268e-07,meds,Other immunosuppressants
bmi_z,1.02946408036591,1.01075265305348,1.04852190054805,0.00191728961308853,dem*,BMI (SD)
smoking_status,1.23220211858066,1.18671473368793,1.27943305828538,1.43384916280678e-27,dem*,Smoking status
vaccine_status,0.530426901647195,0.501467560050166,0.561058621544527,1.43803325542531e-108,meds,Vaccine status
