var,or,ci_or_lower,ci_or_upper,p,var_group,clean_var
ac_only,0.93006400659042,0.88719910868755,0.974999915897869,0.00259842288231168,meds,AC vs AP
age_z,1.87571112274413,1.82530018743968,1.92751430159064,0,dem,Age (SD)
female,0.668545268349258,0.645371206800847,0.692551466694276,7.69910153379921e-111,dem,Female
ethnicity_catBlack or Black British,1.19559457449066,1.02837753000087,1.39000157515139,0.0201261114448172,eth 1),Black or black british
ethnicity_catAsian or Asian British,1.14937266521052,1.01392112932191,1.30291941387653,0.0295506509380048,eth 1),Asian or asian british
ethnicity_catMixed,1.32850527843961,1.02752102588033,1.71765465658457,0.0302281286390362,eth 1),Mixed
ethnicity_catOther Ethnic Groups,1.38133969203519,1.18227670286446,1.61391943203216,4.72292662536609e-05,eth 1),Other
region_catNorth West,0.901358489813742,0.853975891632509,0.951370097352736,0.000163656795165401,reg 3),North West
region_catEast of England,1.0417815877222,0.980742647123471,1.10661943752543,0.18393456006277,reg 3),East of England
region_catSouth West,0.881049125567727,0.816110006285683,0.951155549723683,0.00118735790478612,reg 3),South West
region_catYorkshire and The Humber,0.869648032648991,0.81820524341672,0.924325169968478,7.1429794403057e-06,reg 3),The Humber
region_catWest Midlands,0.60447064015799,0.57031541617375,0.640671362637151,1.53265498637678e-64,reg 3),West Midlands
region_catEast Midlands,0.798537443933768,0.749368641056366,0.850932390852891,3.96618761011673e-12,reg 3),East Midlands
region_catLondon,0.992597266233165,0.933829193052811,1.05506375283968,0.811403641027379,reg 3),London
region_catNorth East,0.879783150226909,0.814169839639531,0.950684186196183,0.00120012530915345,reg 3),North East
imd_decile_cat9,0.989552662400716,0.920617884712749,1.06364919466004,0.775592585810203,imd 2),IMD dec 9
imd_decile_cat8,0.997533336299253,0.928194003479875,1.07205255937628,0.946432056519188,imd 2),IMD dec 8
imd_decile_cat7,1.01289350838605,0.942275567810916,1.08880384292897,0.728257882397646,imd 2),IMD dec 7
imd_decile_cat6,1.04207479303465,0.970424851616346,1.11901490617175,0.256812921661198,imd 2),IMD dec 6
imd_decile_cat5,1.03897157818819,0.966228827851249,1.11719078252242,0.301921223473557,imd 2),IMD dec 5
imd_decile_cat4,1.03930994036747,0.965767007634702,1.11845315030186,0.303144666372304,imd 2),IMD dec 4
imd_decile_cat3,1.10652914060666,1.02921811179111,1.18964748578017,0.00615717151235943,imd 2),IMD dec 3
imd_decile_cat2,1.09355263132363,1.01694700377168,1.1759288862051,0.0158010904844392,imd 2),IMD dec 2
imd_decile_cat1,1.13005537940958,1.04845413449106,1.2180076538612,0.00138713048750636,imd 2),IMD dec 1
congestive_heart_failure_chads,1.14687263045757,1.09016426616639,1.20653086081974,1.17999255354023e-07,comorbidity,Congestive heart failure
hypertension_chads,1.0136446839585,0.977308661163025,1.05133166843585,0.466839853944012,comorbidity,Hypertension
vascular_disease_chads,1.23491387465862,1.11619747205954,1.36625670277724,4.28357011396967e-05,comorbidity,Vascular disease
diabetes_chads,1.15871527537285,1.12010207758878,1.19865958312711,1.60953214596899e-17,comorbidity,Diabetes
renal_disease_hasbled,1.15504882478192,1.11833452795914,1.19296843142703,2.21020677203178e-18,comorbidity,Renal disease
liver_disease_hasbled,1.07409706295719,0.909817990509626,1.2680387865347,0.398661069517356,comorbidity,Liver disease
alcohol_hasbled,0.848312975636027,0.764472951589266,0.941347765328254,0.00194591793978673,comorbidity,Hazardous alcohol use
stroke_hasbled,1.09637071312745,1.05825834534573,1.1358556687884,3.45550512401215e-07,comorbidity,Stroke
bleeding_hasbled,1.05953697592093,1.02444785011625,1.09582796549018,0.000763671920003021,comorbidity,Major bleeding event
uncontrolled_hypertension_hasbled,0.652628442162994,0.607255373107204,0.701391708303427,3.78120143876019e-31,comorbidity,Uncontrolled hypertension
fall,1.12681388440558,1.0825445244843,1.17289358670402,5.26541883253631e-09,comorbidity,Fall
antihypertensives,0.910398150190998,0.878619786300329,0.943325889986141,2.23770935145861e-07,meds,Antihypertensives
lipid_regulating_drugs,0.942026068812203,0.907390908563578,0.977983255008108,0.00177928262320019,meds,Lipid regulating drugs
proton_pump_inhibitors,1.02986214005715,0.978598878785854,1.08381079369209,0.258675549546188,meds,Proton pump inhibitors
nsaids,0.848611930671421,0.727983564748277,0.989228663598867,0.0358695624884844,meds,NSAIDs
corticosteroids,1.24147929652548,1.18006094726858,1.30609427188393,6.50511063846327e-17,meds,Corticosteroids
other_immunosuppressants,1.30779269940403,1.1669230635012,1.46566795884803,3.93674605428944e-06,meds,Other immunosuppressants
bmi_z,1.01127406127555,0.99058733555225,1.03239279395654,0.287720566772519,comorbidity,BMI (SD)
smoking_status,1.19165290852388,1.15073235858313,1.23402861125926,7.95544071072753e-23,comorbidity,Smoking status
vaccine_status,0.626340785183262,0.593013846937337,0.661540672633634,3.97211765923441e-63,meds,Vaccine status
prop_score_z,1.04472421531364,0.986352946864845,1.10654983039479,0.13582146021876,meds,AT propensity score (sd)
