var,or,ci_or_lower,ci_or_upper,p,var_group,clean_var
ac_only,1.10282824638462,1.05515740706235,1.15265280126295,1.4158715144328e-05,meds,AC vs AP
age_z,1.33837005339691,1.30939596104766,1.36798527956086,3.65845234389332e-150,dem,Age (SD)
female,0.708860383220384,0.687331978065524,0.731063094595969,5.30736049622973e-106,dem,Female
ethnicity_catBlack or Black British,1.42912081025736,1.27074751694295,1.60723217089108,2.54917926897911e-09,eth 1),Black or black british
ethnicity_catAsian or Asian British,1.2123040233624,1.09448692374662,1.3428036582015,0.000223539516796872,eth 1),Asian or asian british
ethnicity_catMixed,1.33552815557675,1.08431848686524,1.64493686674542,0.00650079436113811,eth 1),Mixed
ethnicity_catOther Ethnic Groups,1.23848635466401,1.08361520683618,1.41549181020382,0.00170016611543406,eth 1),Other
region_catNorth West,1.04571971837859,0.996063146152908,1.09785181153357,0.0716955026304317,reg 3),North West
region_catEast of England,1.12101041345414,1.06060856345775,1.18485215975977,5.29525044723556e-05,reg 3),East of England
region_catSouth West,0.925792304350127,0.862998952696814,0.993154612894448,0.0314254908364487,reg 3),South West
region_catYorkshire and The Humber,0.959623097862221,0.908546224977429,1.01357142282283,0.139700070831135,reg 3),The Humber
region_catWest Midlands,0.691638063761566,0.656588472264258,0.72855865043473,6.7745296216465e-44,reg 3),West Midlands
region_catEast Midlands,0.868727079519641,0.820253839415057,0.920064865808993,1.55581241639847e-06,reg 3),East Midlands
region_catLondon,1.29920227211588,1.23225485732909,1.36978688607455,3.10249031280313e-22,reg 3),London
region_catNorth East,0.904727250825491,0.842938609193182,0.971045090898978,0.00553620868251292,reg 3),North East
imd_decile_cat9,0.925894733838701,0.867077013884265,0.988702323349408,0.0214900572033261,imd 2),IMD dec 9
imd_decile_cat8,1.00396505761488,0.941292506962633,1.07081043294831,0.904225359953703,imd 2),IMD dec 8
imd_decile_cat7,0.970368746712228,0.909430039400098,1.03539080940959,0.36336627307959,imd 2),IMD dec 7
imd_decile_cat6,0.989026782909629,0.927602815838373,1.05451811983612,0.735901838389877,imd 2),IMD dec 6
imd_decile_cat5,1.01028556332443,0.946924732991415,1.07788600709304,0.756818467966146,imd 2),IMD dec 5
imd_decile_cat4,1.02139076985312,0.956867423054583,1.09026504571641,0.524971746622434,imd 2),IMD dec 4
imd_decile_cat3,1.03847857031103,0.97344578147789,1.10785599107323,0.252498690595801,imd 2),IMD dec 3
imd_decile_cat2,1.10595789329914,1.03770422249428,1.17870086218851,0.00194359781806973,imd 2),IMD dec 2
imd_decile_cat1,1.13737407085203,1.0649197475724,1.21475799467092,0.000126650019919832,imd 2),IMD dec 1
congestive_heart_failure_chads,1.09861603084885,1.05181623140427,1.14749815338623,2.29123876597263e-05,comorbidity,Congestive heart failure
hypertension_chads,0.990886987212366,0.959446878595464,1.02335735654708,0.577879053455437,comorbidity,Hypertension
vascular_disease_chads,1.26028657309027,1.15568890975464,1.37435103244941,1.66612880910866e-07,comorbidity,Vascular disease
diabetes_chads,1.14771994570653,1.11433045072204,1.18210991445048,5.87877439311461e-20,comorbidity,Diabetes
renal_disease_hasbled,1.12675106188856,1.09481213181606,1.15962174566066,4.15208181263211e-16,comorbidity,Renal disease
liver_disease_hasbled,1.05023147510676,0.913512128159475,1.20741270674445,0.490982540156111,comorbidity,Liver disease
alcohol_hasbled,0.975243110561318,0.899439734110575,1.05743507722374,0.543702432844345,comorbidity,Hazardous alcohol use
stroke_hasbled,0.964686626841222,0.934192807607356,0.996175821980251,0.0282527042706806,comorbidity,Stroke
bleeding_hasbled,1.09713693381456,1.06527754309117,1.12994914738103,7.01454301438594e-10,comorbidity,Major bleeding event
uncontrolled_hypertension_hasbled,0.935561425396789,0.883479476162839,0.990713654709897,0.0226546588693339,comorbidity,Uncontrolled hypertension
fall,1.0382416775667,1.00063147033494,1.07726551981789,0.04620708072479,comorbidity,Fall
antihypertensives,0.987625481364105,0.957135605767841,1.01908662216905,0.436418109195856,meds,Antihypertensives
lipid_regulating_drugs,1.06766172648232,1.03309979041169,1.10337991815964,9.64010173771679e-05,meds,Lipid regulating drugs
proton_pump_inhibitors,1.09535151997884,1.04846999108328,1.14432932036551,4.48969778475888e-05,meds,Proton pump inhibitors
nsaids,0.988563030995922,0.878517798402213,1.11239279161926,0.848498257885401,meds,NSAIDs
corticosteroids,1.36509609844384,1.30776277423832,1.42494295960667,7.23184947714519e-46,meds,Corticosteroids
other_immunosuppressants,1.2645298280374,1.14674877193781,1.39440802129154,2.5388692003737e-06,meds,Other immunosuppressants
bmi_z,1.08653097072055,1.06835870932266,1.10501233343565,5.22006230781373e-22,comorbidity,BMI (SD)
smoking_status,1.197814171774,1.16136650800182,1.23540568822775,2.3926800337049e-30,comorbidity,Smoking status
vaccine_status,0.665901808730133,0.635356424131609,0.697915692717087,1.3195148453127e-64,meds,Vaccine status
prop_score_z,1.08763153621459,1.0343250708781,1.1436852802613,0.00105200633870536,meds,AT propensity score (sd)
