var,or,ci_or_lower,ci_or_upper,p,var_group,clean_var
doacs,1.03511403532817,0.970320336392396,1.10423437080274,0.295365328123992,meds,DOACs vs warfarin
age_z,2.0722987965847,1.97622002648692,2.1730486710837,7.94926489585368e-199,dem*,Age (SD)
female,0.660742885070582,0.589249321572581,0.740910755749798,1.3179377242147e-12,dem*,Female
ethnicity_catBlack or Black British,1.27451191215609,0.96092681202953,1.69043114823386,0.0923052565836223,eth**,Black or black british
ethnicity_catAsian or Asian British,1.0111433671491,0.828941046151703,1.23339399547903,0.912951733151066,eth**,Asian or asian british
ethnicity_catMixed,1.60107215005234,0.944891862122846,2.71293693218403,0.0802407314341219,eth**,Mixed
ethnicity_catOther Ethnic Groups,1.99991802947245,1.44335002247568,2.77110337917105,3.10965032098646e-05,eth**,Other
region_catNorth West,0.858888862662396,0.723262592869659,1.01994778338888,0.0827904632666626,reg****,North West
region_catEast of England,1.0754344122899,0.94378670255556,1.22544550797931,0.275019457906311,reg****,East of England
region_catSouth West,0.915478098782541,0.75393499367685,1.11163449949867,0.372644222326769,reg****,South West
region_catYorkshire and The Humber,0.811816615150571,0.706543856146517,0.932774676194853,0.00326078239176549,reg****,The Humber
region_catWest Midlands,0.430266287745322,0.378420950520531,0.489214664556728,6.33472062774865e-38,reg****,West Midlands
region_catEast Midlands,0.675942378731267,0.586396966939654,0.77916177116227,6.60779007012598e-08,reg****,East Midlands
region_catLondon,1.06943498254124,0.942688288103906,1.21322307311506,0.296952836651976,reg****,London
region_catNorth East,0.819418577905717,0.686798232264582,0.977647836400311,0.0270417443778669,reg****,North East
imd_decile_cat2,0.980995392766278,0.871171781318422,1.10466383469429,0.751436108381457,imd***,IMD dec 2
imd_decile_cat3,0.96593976309365,0.844978973436966,1.10421638319622,0.611689120049351,imd***,IMD dec 3
imd_decile_cat4,0.875564218380217,0.768166504446118,0.997977256324816,0.0465590013861446,imd***,IMD dec 4
imd_decile_cat5,0.904366225817469,0.794593109342267,1.02930450916739,0.127885043899076,imd***,IMD dec 5
imd_decile_cat6,0.866695394261093,0.760217091032092,0.988087370429405,0.0324234161824123,imd***,IMD dec 6
imd_decile_cat7,0.769953665048726,0.677964066147749,0.874424878726198,5.64856865136594e-05,imd***,IMD dec 7
imd_decile_cat8,0.84983038696877,0.749679164781503,0.963361022346113,0.0109775030109191,imd***,IMD dec 8
imd_decile_cat9,0.798459886607662,0.700600942844271,0.909987628525405,0.000741003409125486,imd***,IMD dec 9
imd_decile_cat10,0.883819580625368,0.767315676371094,1.01801263176464,0.0868172397016536,imd***,IMD dec 10
congestive_heart_failure_chads,1.18478374316788,1.07170982817328,1.30978785597917,0.000922292467318834,comorbidity,Congestive heart failure
hypertension_chads,1.00498579278829,0.919179783943321,1.09880184633019,0.913026731123086,comorbidity,Hypertension
vascular_disease_chads,1.25340153341594,1.15639573245349,1.35854479559195,3.89595420487156e-08,comorbidity,Vascular disease
diabetes_chads,1.23197843064505,1.15475235617774,1.31436913330795,2.67850372419885e-10,comorbidity,Diabetes
liver_disease_hasbled,1.05406396902954,0.780019890452054,1.42438784498483,0.731786535069891,comorbidity,Liver disease
renal_disease_hasbled,1.11742973750251,0.959235744199883,1.30171256211523,0.153984117048528,comorbidity,Renal disease
alcohol_hasbled,0.916223406605668,0.719796825160187,1.16625317237997,0.477266407648955,comorbidity,Hazardous alcohol use
stroke_hasbled,1.14772537294503,1.01524110663734,1.29749822292446,0.0276886318746051,comorbidity,Stroke
bleeding_hasbled,1.03775035663563,0.939309117900368,1.14650840939842,0.466182660421609,comorbidity,Major bleeding event
uncontrolled_hypertension_hasbled,0.288320051014828,0.235225380319147,0.353399160007338,4.70859575453474e-33,comorbidity,Uncontrolled hypertension
antihypertensives,0.849547600420643,0.698518223246915,1.033231634281,0.102547618234482,meds,Antihypertensives
lipid_regulating_drugs,0.891574415950265,0.786436532709593,1.01076807360193,0.0730265829290904,meds,Lipid regulating drugs
proton_pump_inhibitors,1.00611853610822,0.883925275793639,1.14520371395837,0.926433154889711,meds,Proton pump inhibitors
nsaids,0.782386758460482,0.513210826269059,1.19274381693067,0.253998032298412,meds,NSAIDs
corticosteroids,1.31871655424431,1.1932897248934,1.45732701301297,5.7824736564675e-08,meds,Corticosteroids
other_immunosuppressants,1.29712815118893,1.04100752097352,1.6162625213633,0.0204458383103022,meds,Other immunosuppressants
bmi_z,1.01899989795132,0.974438569403911,1.06559902761237,0.409377755492159,dem*,BMI (SD)
smoking_status,1.25402692531401,1.17615576801635,1.33705379183299,4.50369905229529e-12,dem*,Smoking status
prop_score_z,0.953823167655308,0.778907560940915,1.16801874930704,0.647389292837146,meds,AT propensity score (sd)
