var,or,ci_or_lower,ci_or_upper,p,var_group,clean_var
dabigatran,0.711551528173265,0.575094152084642,0.880387281648433,0.00173221804631706,meds,Dabigatran vs Factor Xa
age_z,1.77533463084885,1.64364616330482,1.91757394131227,2.94635237741061e-48,dem,Age (SD)
female,0.578852285591126,0.522626323586117,0.64112723261797,9.95381443064682e-26,dem,Female
ethnicity_catBlack or Black British,0.808756644573299,0.53638031429896,1.21944689748046,0.311032966296942,eth 1),Black or black british
ethnicity_catAsian or Asian British,0.97362081760024,0.744369215454055,1.27347756568134,0.845270814504354,eth 1),Asian or asian british
ethnicity_catMixed,2.51827357451553,1.30399037038664,4.86330416245551,0.00595197075891742,eth 1),Mixed
ethnicity_catOther Ethnic Groups,1.75720046873589,1.24568861195478,2.47875228021892,0.00132028890380116,eth 1),Other
region_catNorth West,1.21187566547274,1.05153870768152,1.39666054880958,0.00795386727037249,reg 3),North West
region_catEast of England,1.29548477971806,1.09908744826397,1.52697659966186,0.00202652186305045,reg 3),East of England
region_catSouth West,1.01501772264336,0.843778885536474,1.2210082462837,0.874364819076073,reg 3),South West
region_catYorkshire and The Humber,0.947267464262537,0.815841442194021,1.0998652464102,0.477156084653962,reg 3),The Humber
region_catWest Midlands,0.84225377951002,0.678822073415384,1.04503294291791,0.118817006484165,reg 3),West Midlands
region_catEast Midlands,0.862912328039453,0.73226087553057,1.01687487446731,0.0783756383193812,reg 3),East Midlands
region_catLondon,1.02496802628151,0.833376338387413,1.26060629094924,0.815309322264405,reg 3),London
region_catNorth East,1.11122192199054,0.907310375063365,1.3609611372802,0.307932671542107,reg 3),North East
imd_decile_cat9,0.853971709922826,0.714224899112506,1.02106168834873,0.0833874506415182,imd 2),IMD dec 9
imd_decile_cat8,0.807682527141785,0.662197521442141,0.985130634783173,0.0350477417088438,imd 2),IMD dec 8
imd_decile_cat7,0.865316945951137,0.724325541549304,1.03375260707859,0.110902628191765,imd 2),IMD dec 7
imd_decile_cat6,0.901458478898685,0.745550493252341,1.08996962182048,0.284274075418788,imd 2),IMD dec 6
imd_decile_cat5,0.914064230714068,0.755265748585196,1.10625090497752,0.356077428054167,imd 2),IMD dec 5
imd_decile_cat4,0.897102344251785,0.735437097557139,1.09430516727438,0.28414602940085,imd 2),IMD dec 4
imd_decile_cat3,0.958949665830297,0.79215750253057,1.16086063523781,0.667227939838053,imd 2),IMD dec 3
imd_decile_cat2,0.944840278409013,0.759950651137456,1.17471200316473,0.609574353640702,imd 2),IMD dec 2
imd_decile_cat1,0.820973035192489,0.634752202703192,1.0618265232367,0.13286190551709,imd 2),IMD dec 1
congestive_heart_failure_chads,1.0942797978051,1.00956341474149,1.18610506125658,0.0284173577846148,comorbidity,Congestive heart failure
hypertension_chads,0.953536913787171,0.867296191335242,1.04835309440822,0.325278132462125,comorbidity,Hypertension
vascular_disease_chads,1.16006325591319,1.05731925449776,1.27279130876999,0.00170146094402712,comorbidity,Vascular disease
diabetes_chads,1.09337152407393,0.995332882021121,1.20106681015928,0.0625515786238424,comorbidity,Diabetes
renal_disease_hasbled,1.0302993455599,0.943201364029826,1.12544021027051,0.507734280028657,comorbidity,Renal disease
liver_disease_hasbled,1.31213981152163,0.88886427566096,1.9369783803042,0.171595620066554,comorbidity,Liver disease
alcohol_hasbled,0.781716102123917,0.619500832363767,0.986407172349025,0.0379588970553978,comorbidity,Hazardous alcohol use
stroke_hasbled,1.32383252417504,1.16626948545234,1.50268233364944,1.43188425033899e-05,comorbidity,Stroke
bleeding_hasbled,0.953123289366345,0.880507402350215,1.03172784499908,0.235053757289207,comorbidity,Major bleeding event
uncontrolled_hypertension_hasbled,0.319707820486571,0.257797798998969,0.396485504830404,2.92202529560688e-25,comorbidity,Uncontrolled hypertension
fall,1.0450323559377,0.93679673609313,1.16577330266031,0.429762162587774,comorbidity,Fall
antihypertensives,1.01638462155171,0.919521586583567,1.12345127509731,0.750453278434425,meds,Antihypertensives
lipid_regulating_drugs,0.924098290354355,0.850367681319214,1.00422166669253,0.0627918822544685,meds,Lipid regulating drugs
proton_pump_inhibitors,1.1159615916764,1.01498642837065,1.22698219334431,0.0233675166628856,meds,Proton pump inhibitors
nsaids,0.589074296917542,0.413450231278112,0.839299390923493,0.00339102838420972,meds,NSAIDs
corticosteroids,1.18940626805469,1.05555741076403,1.34022769018675,0.0044047254193387,meds,Corticosteroids
other_immunosuppressants,1.07263744794081,0.804868573169527,1.42948940122507,0.632269532942817,meds,Other immunosuppressants
bmi_z,1.10958181977422,1.05015386012801,1.17237279366224,0.000213583203514464,comorbidity,BMI (SD)
smoking_status,1.24653523762095,1.14716825795869,1.35450932141001,2.00038476543312e-07,comorbidity,Smoking status
prop_score_z,0.742431389193636,0.626083513965989,0.88040070591914,0.000615516699220675,meds,AT propensity score (sd)
